1	504	2.23131	0.0435732	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	7.04385	9.69923	3.08648	-0.000431102	72.5495	572.472	0.847947	0.0435774	262.828	0	0.224891	2.96329	9.82518	6.0667e-005	0	-1
1	511	2.22829	0.0420687	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	7.04385	9.69923	3.08648	-0.000431102	72.6752	575.269	0.847947	0.0420716	280.945	0	0.225661	2.97509	9.08802	5.72615e-005	0	-1
1	518	2.23739	0.041071	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	4.35212	17.4005	5.35855	0.00768982	72.3352	575.318	0.847947	0.0410721	297.89	0	0.236998	2.71762	9.98307	6.02865e-005	0	-1
1	525	2.29131	0.0405965	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	4.35212	17.4005	5.35855	0.00768982	70.2691	563.479	0.847947	0.0405974	308.146	0	0.232018	2.72895	9.55426	5.83122e-005	0	-1
1	532	2.34508	0.040206	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	4.35212	17.4005	5.35855	0.00768982	68.3763	552.729	0.847947	0.0402068	317.417	0	0.222724	2.73967	9.22583	5.67952e-005	0	-1
1	539	2.39887	0.0398824	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	4.35212	17.4005	5.35855	0.00768982	66.6314	542.841	0.847947	0.0398832	325.445	0	0.212301	2.74993	8.96945	5.56117e-005	0	-1
1	546	2.45319	0.0396108	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	4.35212	17.4005	5.35855	0.00768982	65.0017	533.588	0.847947	0.0396114	332.063	0	0.20213	2.75994	8.76414	5.46675e-005	0	-1
1	553	2.51777	0.0385164	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	4.35212	20.0621	6.38415	0.00932585	63.0372	520.763	0.847947	0.0385188	332.818	0	0.186428	3.22961	5.64734	4.2191e-005	0	-1
1	560	2.58259	0.0375843	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	4.35212	20.0621	6.38415	0.00932585	61.2278	509.091	0.847947	0.0375862	332.964	0	0.186851	3.23496	5.17579	4.0002e-005	0	-1
1	567	2.64767	0.0368253	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	4.35212	20.0621	6.38415	0.00932585	59.5648	498.467	0.847947	0.0368271	332.017	0	0.185548	3.23965	4.83848	3.84361e-005	0	-1
1	574	2.71385	0.0361986	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	4.35212	20.0621	6.38415	0.00932585	58.0104	488.571	0.847947	0.0362	329.639	0	0.182881	3.24394	4.59195	3.72912e-005	0	-1
1	581	2.77205	0.0358833	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	4.35212	17.5069	5.57102	0.00758373	56.8065	481.26	0.847947	0.0358837	327.18	0	0.175779	3.05741	5.57098	4.09953e-005	0	-1
1	588	2.82518	0.0357788	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	4.35212	17.5069	5.57102	0.00758373	55.8421	475.688	0.847947	0.035779	323.896	0	0.168369	3.06291	5.61095	4.11894e-005	0	-1
1	595	2.87812	0.0356873	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	4.35212	17.5069	5.57102	0.00758373	54.9403	470.36	0.847947	0.0356876	318.693	0	0.162308	3.06841	5.63026	4.129e-005	0	-1
1	602	2.93158	0.0356053	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	4.35212	17.5069	5.57102	0.00758373	54.0834	465.207	0.847947	0.0356055	311.688	0	0.157108	3.07397	5.63559	4.13275e-005	0	-1
1	609	2.98338	0.0355051	0.00472074	22.9	3.60692	11.712	3.4821	0.840291	7.87658	3.51084	11.9034	3.6718	0.00472074	53.323	460.568	0.847947	0.0355055	303.297	0	0.150425	3.14232	5.28478	3.9983e-005	0	-1
1	616	3.01568	0.0353312	0.00461997	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	3.48123	11.7062	3.60496	0.00461997	53.1583	459.842	0.847947	0.0353317	296.122	0	0.140098	3.14735	5.34969	4.02844e-005	0	-1
1	623	3.04812	0.0351814	0.00461997	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	3.48123	11.7062	3.60496	0.00461997	52.9976	459.072	0.847947	0.0351817	287.127	0	0.134625	3.15249	5.40038	4.05323e-005	0	-1
1	630	3.08062	0.0230799	0.00461997	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	3.48123	11.7062	3.60496	0.00461997	52.8416	458.282	0.847947	0.0231104	276.62	0	0.131358	3.1577	5.44352	4.07508e-005	0	-1
1	637	3.11275	0.0160674	0.00461997	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	3.48123	11.7062	3.60496	0.00461997	52.6921	457.488	0.847947	0.0160824	264.989	0	0.129571	3.16288	5.47955	4.09397e-005	0	-1
1	644	3.13209	0.0178666	0.00226669	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	3.48123	8.43074	2.68282	0.00226669	52.8716	459.939	0.847947	0.0178551	255.797	0	0.164367	2.64439	8.82585	5.43152e-005	0	-1
1	651	3.14781	0.0213005	0.00226669	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	3.48123	8.43074	2.68282	0.00226669	53.1156	462.815	0.847947	0.0212899	245.409	0	0.141636	2.65365	9.25799	5.63289e-005	0	-1
1	658	3.16385	0.0242256	0.00226669	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	3.48123	8.43074	2.68282	0.00226669	53.3483	465.444	0.847947	0.0242175	233.187	0	0.127383	2.66356	9.58736	5.78852e-005	0	-1
1	665	3.17961	0.0266223	0.00226669	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	3.48123	8.43074	2.68282	0.00226669	53.5634	467.806	0.847947	0.0266157	220.111	0	0.119069	2.67361	9.83107	5.90555e-005	0	-1
1	672	3.18763	0.0292462	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	3.48123	3.79497	1.16868	-0.000854931	53.9885	472.505	0.847947	0.0292339	212.077	0	0.371033	1.86785	14.8875	7.96861e-005	0	-1
