dTime	dValue	-1
1025	3.481226773	-1
1026	3.481226773	-1
1027	3.481226773	-1
1028	3.481226773	-1
1029	3.481226773	-1
1030	3.481226773	-1
1031	3.481226773	-1
1032	3.481226773	-1
1033	3.481226773	-1
1034	3.481226773	-1
1035	3.481226773	-1
1036	3.481226773	-1
1037	3.481226773	-1
1038	3.481226773	-1
1039	3.481226773	-1
1040	3.481226773	-1
1041	3.481226773	-1
1042	3.481226773	-1
1043	3.481226773	-1
1044	3.481226773	-1
1045	3.481226773	-1
1046	3.481226773	-1
1047	3.481226773	-1
1048	3.481226773	-1
1049	3.481226773	-1
1050	3.481226773	-1
1051	3.481226773	-1
1052	3.481226773	-1
1053	3.481226773	-1
1054	3.481226773	-1
1055	3.481226773	-1
1056	3.481226773	-1
1057	3.481226773	-1
1058	3.481226773	-1
1059	3.481226773	-1
1060	3.481226773	-1
1061	3.481226773	-1
1062	3.481226773	-1
1063	3.481226773	-1
1064	3.481226773	-1
1065	4.215939394	-1
1066	4.215939394	-1
1067	4.215939394	-1
1068	4.215939394	-1
1069	4.215939394	-1
1070	4.215939394	-1
1071	4.215939394	-1
1072	4.215939394	-1
1073	4.215939394	-1
1074	4.215939394	-1
1075	4.215939394	-1
1076	4.215939394	-1
1077	4.215939394	-1
1078	4.215939394	-1
1079	4.215939394	-1
1080	4.215939394	-1
1081	4.215939394	-1
1082	4.215939394	-1
1083	4.215939394	-1
1084	4.215939394	-1
1085	4.215939394	-1
1086	4.215939394	-1
1087	4.215939394	-1
1088	4.215939394	-1
1089	4.215939394	-1
1090	4.215939394	-1
1091	4.215939394	-1
1092	4.215939394	-1
1093	4.215939394	-1
1094	4.215939394	-1
1095	4.215939394	-1
1096	4.215939394	-1
1097	4.215939394	-1
1098	4.215939394	-1
1099	4.215939394	-1
1100	4.215939394	-1
1101	4.215939394	-1
1102	4.215939394	-1
1103	4.215939394	-1
1104	4.215939394	-1
1105	4.215939394	-1
1106	4.215939394	-1
1107	4.215939394	-1
1108	4.215939394	-1
1109	4.215939394	-1
1110	4.215939394	-1
1111	4.215939394	-1
1112	4.215939394	-1
1113	4.215939394	-1
1114	4.215939394	-1
1115	4.215939394	-1
1116	4.215939394	-1
1117	4.215939394	-1
1118	4.215939394	-1
1119	4.215939394	-1
1120	4.215939394	-1
1121	4.215939394	-1
1122	4.215939394	-1
1123	4.215939394	-1
1124	4.215939394	-1
1125	4.215939394	-1
1126	4.215939394	-1
1127	4.215939394	-1
1128	4.215939394	-1
1129	4.215939394	-1
1130	4.215939394	-1
1131	4.215939394	-1
1132	4.215939394	-1
1133	4.215939394	-1
1134	4.215939394	-1
1135	4.215939394	-1
1136	4.215939394	-1
1137	4.215939394	-1
1138	4.215939394	-1
1139	4.215939394	-1
1140	4.215939394	-1
1141	4.215939394	-1
1142	4.215939394	-1
1143	4.215939394	-1
1144	4.215939394	-1
1145	4.215939394	-1
1146	4.215939394	-1
1147	4.215939394	-1
1148	4.215939394	-1
1149	4.215939394	-1
1150	4.215939394	-1
1151	4.215939394	-1
1152	4.215939394	-1
1153	4.215939394	-1
1154	4.215939394	-1
1155	7.043850791	-1
1156	7.043850791	-1
1157	7.043850791	-1
1158	7.043850791	-1
1159	7.043850791	-1
1160	7.043850791	-1
1161	7.043850791	-1
1162	7.043850791	-1
1163	7.043850791	-1
1164	7.043850791	-1
1165	7.043850791	-1
1166	7.043850791	-1
1167	7.043850791	-1
1168	7.043850791	-1
1169	7.043850791	-1
1170	7.043850791	-1
1171	7.043850791	-1
1172	7.043850791	-1
1173	7.043850791	-1
1174	7.043850791	-1
1175	7.043850791	-1
1176	7.043850791	-1
1177	7.043850791	-1
1178	7.043850791	-1
1179	7.043850791	-1
1180	7.043850791	-1
1181	7.043850791	-1
1182	7.043850791	-1
1183	7.043850791	-1
1184	7.043850791	-1
1185	7.043850791	-1
1186	7.043850791	-1
1187	7.043850791	-1
1188	7.043850791	-1
1189	7.043850791	-1
1190	7.043850791	-1
1191	7.043850791	-1
1192	7.043850791	-1
1193	7.043850791	-1
1194	7.043850791	-1
1195	7.043850791	-1
1196	7.043850791	-1
1197	7.043850791	-1
1198	7.043850791	-1
1199	7.043850791	-1
1200	7.043850791	-1
1201	7.043850791	-1
1202	7.043850791	-1
1203	7.043850791	-1
1204	7.043850791	-1
1205	7.043850791	-1
1206	7.043850791	-1
1207	7.043850791	-1
1208	7.043850791	-1
1209	7.043850791	-1
1210	7.043850791	-1
1211	7.043850791	-1
1212	7.043850791	-1
1213	7.043850791	-1
1214	7.043850791	-1
1215	7.043850791	-1
1216	7.043850791	-1
1217	7.043850791	-1
1218	7.043850791	-1
1219	7.043850791	-1
1220	7.043850791	-1
1221	7.043850791	-1
1222	7.043850791	-1
1223	7.043850791	-1
1224	7.043850791	-1
1225	7.043850791	-1
1226	7.043850791	-1
1227	7.043850791	-1
1228	7.043850791	-1
1229	7.043850791	-1
1230	7.043850791	-1
1231	7.043850791	-1
1232	7.043850791	-1
1233	7.043850791	-1
1234	7.043850791	-1
1235	7.043850791	-1
1236	7.043850791	-1
1237	7.043850791	-1
1238	7.043850791	-1
1239	7.043850791	-1
1240	7.043850791	-1
1241	7.043850791	-1
1242	7.043850791	-1
1243	7.043850791	-1
1244	7.043850791	-1
1245	7.043850791	-1
1246	7.043850791	-1
1247	4.352123518	-1
