dTime	dValue	-1
798	0.739351969	-1
799	0.739351969	-1
800	0.739351969	-1
801	0.739351969	-1
802	0.739351969	-1
803	0.739351969	-1
804	0.739351969	-1
805	0.739351969	-1
806	0.739351969	-1
807	0.739351969	-1
808	0.739351969	-1
809	0.739351969	-1
810	0.739351969	-1
811	0.739351969	-1
812	0.739351969	-1
813	0.739351969	-1
814	0.739351969	-1
815	0.739351969	-1
816	0.739351969	-1
817	0.739351969	-1
818	0.739351969	-1
819	0.739351969	-1
820	0.739351969	-1
821	0.658632832	-1
822	0.658632832	-1
823	0.658632832	-1
824	0.658632832	-1
825	0.658632832	-1
826	0.658632832	-1
827	0.658632832	-1
828	0.658632832	-1
829	0.658632832	-1
830	0.658632832	-1
831	0.658632832	-1
832	0.658632832	-1
833	0.658632832	-1
834	0.658632832	-1
835	0.658632832	-1
836	0.658632832	-1
837	0.658632832	-1
838	0.658632832	-1
839	0.658632832	-1
840	0.658632832	-1
841	0.658632832	-1
842	0.658632832	-1
843	0.658632832	-1
844	0.658632832	-1
845	0.658632832	-1
846	0.658632832	-1
847	0.658632832	-1
848	0.658632832	-1
849	0.658632832	-1
850	0.658632832	-1
851	3.086479327	-1
852	3.086479327	-1
853	3.086479327	-1
854	3.086479327	-1
855	3.086479327	-1
856	3.086479327	-1
857	3.086479327	-1
858	3.086479327	-1
859	3.086479327	-1
860	3.086479327	-1
861	3.086479327	-1
862	3.086479327	-1
863	3.086479327	-1
864	3.086479327	-1
865	3.086479327	-1
866	3.086479327	-1
867	3.086479327	-1
868	3.086479327	-1
869	3.086479327	-1
870	3.086479327	-1
871	3.086479327	-1
872	3.086479327	-1
873	3.086479327	-1
874	3.086479327	-1
875	3.086479327	-1
876	3.086479327	-1
877	3.086479327	-1
878	3.086479327	-1
879	3.086479327	-1
880	3.086479327	-1
881	3.086479327	-1
882	5.358550981	-1
883	5.358550981	-1
884	5.358550981	-1
885	5.358550981	-1
886	5.358550981	-1
887	5.358550981	-1
888	5.358550981	-1
889	5.358550981	-1
890	5.358550981	-1
891	5.358550981	-1
892	5.358550981	-1
893	5.358550981	-1
894	5.358550981	-1
895	5.358550981	-1
896	5.358550981	-1
897	5.358550981	-1
898	5.358550981	-1
899	5.358550981	-1
900	5.358550981	-1
901	5.358550981	-1
902	5.358550981	-1
903	5.358550981	-1
904	5.358550981	-1
905	5.358550981	-1
906	5.358550981	-1
907	5.358550981	-1
908	5.358550981	-1
909	5.358550981	-1
910	5.358550981	-1
911	5.358550981	-1
912	6.384149875	-1
913	6.384149875	-1
914	6.384149875	-1
915	6.384149875	-1
916	6.384149875	-1
917	6.384149875	-1
918	6.384149875	-1
919	6.384149875	-1
920	6.384149875	-1
921	6.384149875	-1
922	6.384149875	-1
923	6.384149875	-1
924	6.384149875	-1
925	6.384149875	-1
926	6.384149875	-1
927	6.384149875	-1
928	6.384149875	-1
929	6.384149875	-1
930	6.384149875	-1
931	6.384149875	-1
932	6.384149875	-1
933	6.384149875	-1
934	6.384149875	-1
935	6.384149875	-1
936	6.384149875	-1
937	6.384149875	-1
938	6.384149875	-1
939	6.384149875	-1
940	6.384149875	-1
941	6.384149875	-1
942	6.384149875	-1
943	5.571021042	-1
944	5.571021042	-1
945	5.571021042	-1
946	5.571021042	-1
947	5.571021042	-1
948	5.571021042	-1
949	5.571021042	-1
950	5.571021042	-1
951	5.571021042	-1
952	5.571021042	-1
953	5.571021042	-1
954	5.571021042	-1
955	5.571021042	-1
956	5.571021042	-1
957	5.571021042	-1
958	5.571021042	-1
959	5.571021042	-1
960	5.571021042	-1
961	5.571021042	-1
962	5.571021042	-1
963	5.571021042	-1
964	5.571021042	-1
965	5.571021042	-1
966	5.571021042	-1
967	5.571021042	-1
968	5.571021042	-1
969	5.571021042	-1
970	5.571021042	-1
971	5.571021042	-1
972	5.571021042	-1
973	5.571021042	-1
974	3.604957431	-1
975	3.604957431	-1
976	3.604957431	-1
977	3.604957431	-1
978	3.604957431	-1
979	3.604957431	-1
980	3.604957431	-1
981	3.604957431	-1
982	3.604957431	-1
983	3.604957431	-1
984	3.604957431	-1
985	3.604957431	-1
986	3.604957431	-1
987	3.604957431	-1
988	3.604957431	-1
989	3.604957431	-1
990	3.604957431	-1
991	3.604957431	-1
992	3.604957431	-1
993	3.604957431	-1
994	3.604957431	-1
995	3.604957431	-1
996	3.604957431	-1
997	3.604957431	-1
998	3.604957431	-1
999	3.604957431	-1
1000	3.604957431	-1
1001	3.604957431	-1
1002	3.604957431	-1
1003	3.604957431	-1
1004	2.682822748	-1
1005	2.682822748	-1
1006	2.682822748	-1
1007	2.682822748	-1
1008	2.682822748	-1
1009	2.682822748	-1
1010	2.682822748	-1
1011	2.682822748	-1
1012	2.682822748	-1
1013	2.682822748	-1
1014	2.682822748	-1
1015	2.682822748	-1
1016	2.682822748	-1
1017	2.682822748	-1
1018	2.682822748	-1
1019	2.682822748	-1
1020	2.682822748	-1
1021	2.682822748	-1
1022	2.682822748	-1
1023	2.682822748	-1
1024	2.682822748	-1
1025	2.682822748	-1
1026	2.682822748	-1
1027	2.682822748	-1
1028	2.682822748	-1
1029	2.682822748	-1
1030	2.682822748	-1
1031	2.682822748	-1
1032	2.682822748	-1
1033	2.682822748	-1
1034	2.682822748	-1
1035	1.168676685	-1
1036	1.168676685	-1
1037	1.168676685	-1
1038	1.168676685	-1
1039	1.168676685	-1
1040	1.168676685	-1
1041	1.168676685	-1
1042	1.168676685	-1
1043	1.168676685	-1
1044	1.168676685	-1
1045	1.168676685	-1
1046	1.168676685	-1
1047	1.168676685	-1
1048	1.168676685	-1
1049	1.168676685	-1
1050	1.168676685	-1
1051	1.168676685	-1
1052	1.168676685	-1
1053	1.168676685	-1
1054	1.168676685	-1
1055	1.168676685	-1
1056	1.168676685	-1
1057	1.168676685	-1
1058	1.168676685	-1
1059	1.168676685	-1
1060	1.168676685	-1
1061	1.168676685	-1
1062	1.168676685	-1
1063	1.168676685	-1
1064	1.168676685	-1
1065	0.340019085	-1
1066	0.340019085	-1
1067	0.340019085	-1
1068	0.340019085	-1
1069	0.340019085	-1
1070	0.340019085	-1
1071	0.340019085	-1
1072	0.340019085	-1
1073	0.340019085	-1
1074	0.340019085	-1
1075	0.340019085	-1
1076	0.340019085	-1
1077	0.340019085	-1
1078	0.340019085	-1
1079	0.340019085	-1
1080	0.340019085	-1
1081	0.340019085	-1
1082	0.340019085	-1
1083	0.340019085	-1
1084	0.340019085	-1
1085	0.340019085	-1
1086	0.340019085	-1
1087	0.340019085	-1
1088	0.340019085	-1
1089	0.340019085	-1
1090	0.340019085	-1
1091	0.340019085	-1
1092	0.340019085	-1
1093	0.340019085	-1
1094	0.340019085	-1
1095	0.340019085	-1
1096	0.371137515	-1
1097	0.371137515	-1
1098	0.371137515	-1
1099	0.371137515	-1
1100	0.371137515	-1
1101	0.371137515	-1
1102	0.371137515	-1
1103	0.371137515	-1
1104	0.371137515	-1
1105	0.371137515	-1
1106	0.371137515	-1
1107	0.371137515	-1
1108	0.371137515	-1
1109	0.371137515	-1
1110	0.371137515	-1
1111	0.371137515	-1
1112	0.371137515	-1
1113	0.371137515	-1
1114	0.371137515	-1
1115	0.371137515	-1
1116	0.371137515	-1
1117	0.371137515	-1
1118	0.371137515	-1
1119	0.371137515	-1
1120	0.371137515	-1
1121	0.371137515	-1
1122	0.371137515	-1
1123	0.371137515	-1
1124	0.371137515	-1
1125	0.371137515	-1
1126	0.371137515	-1
1127	0.321445463	-1
1128	0.321445463	-1
1129	0.321445463	-1
1130	0.321445463	-1
1131	0.321445463	-1
1132	0.321445463	-1
1133	0.321445463	-1
1134	0.321445463	-1
1135	0.321445463	-1
1136	0.321445463	-1
1137	0.321445463	-1
1138	0.321445463	-1
1139	0.321445463	-1
1140	0.321445463	-1
1141	0.321445463	-1
1142	0.321445463	-1
1143	0.321445463	-1
1144	0.321445463	-1
1145	0.321445463	-1
1146	0.321445463	-1
1147	0.321445463	-1
1148	0.321445463	-1
1149	0.321445463	-1
1150	0.321445463	-1
1151	0.321445463	-1
1152	0.321445463	-1
1153	0.321445463	-1
1154	0.321445463	-1
1155	0.739351969	-1
1156	0.739351969	-1
1157	0.739351969	-1
1158	0.739351969	-1
1159	0.739351969	-1
1160	0.739351969	-1
1161	0.739351969	-1
1162	0.739351969	-1
1163	0.739351969	-1
1164	0.739351969	-1
1165	0.739351969	-1
1166	0.739351969	-1
1167	0.739351969	-1
1168	0.739351969	-1
1169	0.739351969	-1
1170	0.739351969	-1
1171	0.739351969	-1
1172	0.739351969	-1
1173	0.739351969	-1
1174	0.739351969	-1
1175	0.739351969	-1
1176	0.739351969	-1
1177	0.739351969	-1
1178	0.739351969	-1
1179	0.739351969	-1
1180	0.739351969	-1
1181	0.739351969	-1
1182	0.739351969	-1
1183	0.739351969	-1
1184	0.739351969	-1
1185	0.739351969	-1
1186	0.658632832	-1
1187	0.658632832	-1
1188	0.658632832	-1
1189	0.658632832	-1
1190	0.658632832	-1
1191	0.658632832	-1
1192	0.658632832	-1
1193	0.658632832	-1
1194	0.658632832	-1
1195	0.658632832	-1
1196	0.658632832	-1
1197	0.658632832	-1
1198	0.658632832	-1
1199	0.658632832	-1
1200	0.658632832	-1
1201	0.658632832	-1
1202	0.658632832	-1
1203	0.658632832	-1
1204	0.658632832	-1
1205	0.658632832	-1
1206	0.658632832	-1
1207	0.658632832	-1
1208	0.658632832	-1
1209	0.658632832	-1
1210	0.658632832	-1
1211	0.658632832	-1
1212	0.658632832	-1
1213	0.658632832	-1
1214	0.658632832	-1
1215	0.658632832	-1
1216	3.086479327	-1
1217	3.086479327	-1
1218	3.086479327	-1
1219	3.086479327	-1
1220	3.086479327	-1
1221	3.086479327	-1
1222	3.086479327	-1
1223	3.086479327	-1
1224	3.086479327	-1
1225	3.086479327	-1
1226	3.086479327	-1
1227	3.086479327	-1
1228	3.086479327	-1
1229	3.086479327	-1
1230	3.086479327	-1
1231	3.086479327	-1
1232	3.086479327	-1
1233	3.086479327	-1
1234	3.086479327	-1
1235	3.086479327	-1
1236	3.086479327	-1
1237	3.086479327	-1
1238	3.086479327	-1
1239	3.086479327	-1
1240	3.086479327	-1
1241	3.086479327	-1
1242	3.086479327	-1
1243	3.086479327	-1
1244	3.086479327	-1
1245	3.086479327	-1
1246	3.086479327	-1
