RunId	Time	_sDepthW_	_sDVeg_	_dDepthW_	_mTemp_	_mQOut_	_mQIn_	_mQEv_	_mPLoad_	_mNLoad_	_vTranDepthW_	_oPTotW_	_oNTotW_	_bPorS_	_aDVeg_	_oChla_	_vDredDepthW_	_tDIMS_	_tDHumS_	_tDDetS_	_vDeltaS_	_vDeltaW_	-1
1	8771	4.83255	0.0486294	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	78.2841	1044.85	0.847947	0.0486227	80.7445	0	0.108978	1.85538	17.48	0.000091117	0	-1
1	8778	4.80911	0.0502305	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	79.0036	1053.57	0.847947	0.0502239	76.7394	0	0.106714	1.86281	17.9681	9.34389E-05	0	-1
1	8785	4.78492	0.0517215	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	79.7419	1062.5	0.847947	0.0517157	72.9982	0	0.10519	1.87066	18.3847	9.54288E-05	0	-1
1	8792	4.76104	0.0527754	-0.00341923	12.2	0.321495	1.11842	4.21594	0.839149	7.12439	-0.00341923	80.4608	1071.03	0.847947	0.0527727	69.1162	0	0.0667294	2.14873	16.9221	8.97628E-05	0	-1
1	8799	4.73696	0.0534747	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	81.1845	1079.47	0.847947	0.0534721	65.7013	0	0.078808	2.1567	17.0225	0.000090304	0	-1
1	8806	4.71309	0.0540948	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	81.9037	1087.93	0.847947	0.0540925	63.8613	0	0.087477	2.16461	17.1095	9.07724E-05	0	-1
1	8813	4.68924	0.0546505	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	82.6243	1096.48	0.847947	0.0546487	63.545	0	0.0937963	2.17249	17.1836	9.11745E-05	0	-1
1	8820	4.66454	0.0550924	-0.00534552	14.6975	0.738935	2.3222	7.04103	0.839294	7.21996	-0.00534552	83.3562	1105.21	0.847947	0.0550928	64.6031	0	0.0399731	2.55596	14.7745	8.15172E-05	0	-1
1	8827	4.62625	0.0547596	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	84.2722	1116.05	0.847947	0.0547606	65.6866	0	0.0656326	2.58745	14.4841	8.03683E-05	0	-1
1	8834	4.58795	0.0544768	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	85.2023	1127.22	0.847947	0.0544775	68.7244	0	0.085774	2.5946	14.3893	8.00096E-05	0	-1
1	8841	4.54898	0.054234	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	86.1566	1138.84	0.847947	0.0542347	73.5369	0	0.099603	2.60175	14.3124	7.97182E-05	0	-1
1	8848	4.51169	0.0540386	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	87.0804	1150.25	0.847947	0.0540391	79.6124	0	0.108655	2.60852	14.2483	7.94726E-05	0	-1
1	8855	4.47241	0.0527736	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	88.0444	1161.52	0.847947	0.0527769	85.0127	0	0.0626098	3.3304	9.2387	5.92096E-05	0	-1
1	8862	4.43366	0.0514558	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	89.009	1172.98	0.847947	0.0514592	91.6104	0	0.0942403	3.33416	8.89896	5.77144E-05	0	-1
1	8869	4.39444	0.0503304	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	89.9996	1185.25	0.847947	0.0503333	99.8448	0	0.115168	3.33769	8.63756	5.65581E-05	0	-1
1	8876	4.35589	0.0493973	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	90.9862	1197.97	0.847947	0.0493996	109.149	0	0.12728	3.34095	8.42228	0.000055594	0	-1
1	8883	4.32997	0.0479069	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-0.000431102	91.5755	1205.91	0.847947	0.0479124	117.842	0	0.110236	4.46674	1.18841	2.68557E-05	0	-1
1	8890	4.32691	0.0454663	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-0.000431102	91.4389	1205.48	0.847947	0.0454709	125.494	0	0.136265	4.46082	0.00614432	2.13426E-05	0	-1
1	8897	4.32389	0.0435205	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-0.000431102	91.3247	1206.18	0.847947	0.0435242	134.166	0	0.149197	4.45388	-0.892023	1.71248E-05	0	-1
1	8904	4.32089	0.041949	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-0.000431102	91.2259	1207.26	0.847947	0.0419522	143.378	0	0.154354	4.44614	-1.59393	1.38046E-05	0	-1
1	8911	4.31788	0.0407148	-0.000431102	21.2014	3.08648	9.69923	7.04385	0.84011	7.75743	-0.000431102	91.14	1208.52	0.847947	0.0407154	152.945	0	0.159551	4.03852	0.220531	2.04271E-05	0	-1
1	8918	4.36784	0.0402236	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	0.00768982	89.6803	1192.13	0.847947	0.0402246	160.865	0	0.164762	4.03237	-0.395197	1.75195E-05	0	-1
1	8925	4.42128	0.0398224	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	0.00768982	88.1941	1174.93	0.847947	0.0398233	168.063	0	0.166333	4.02646	-0.931688	1.49756E-05	0	-1
1	8932	4.47533	0.039487	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	0.00768982	86.7575	1158.06	0.847947	0.0394877	174.711	0	0.165634	4.02001	-1.38384	1.28194E-05	0	-1
1	8939	4.529	0.0392107	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	0.00768982	85.3928	1141.84	0.847947	0.0392112	180.555	0	0.163889	4.0132	-1.76054	1.10132E-05	0	-1
1	8946	4.5907	0.0383624	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	0.00932585	83.8377	1122.79	0.847947	0.0383645	184.306	0	0.159937	4.67378	-6.38299	-7.6085E-06	0	-1
1	8953	4.65599	0.0373776	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	0.00932585	82.2508	1103.35	0.847947	0.0373795	186.958	0	0.15901	4.65593	-7.00615	-1.06222E-05	0	-1
1	8960	4.72093	0.036584	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	0.00932585	80.75	1085.01	0.847947	0.0365854	188.924	0	0.157122	4.63674	-7.46492	-1.28724E-05	0	-1
1	8967	4.78591	0.0359387	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	0.00932585	79.3206	1067.47	0.847947	0.0359401	190.033	0	0.154887	4.6165	-7.80145	-1.45542E-05	0	-1
1	8974	4.84939	0.0354877	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	0.00758373	77.9972	1051.15	0.847947	0.035488	190.421	0	0.152263	4.32514	-6.38315	-9.26722E-06	0	-1
1	8981	4.90184	0.035383	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	0.00758373	76.9823	1038.61	0.847947	0.0353833	190.414	0	0.149445	4.30936	-6.36466	-9.26188E-06	0	-1
1	8988	4.95497	0.0352902	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	0.00758373	75.9919	1026.15	0.847947	0.0352905	189.202	0	0.147325	4.29345	-6.34459	-9.2479E-06	0	-1
1	8995	5.008	0.0352075	0.00580863	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	0.00523121	75.029	1013.86	0.847947	0.0352077	186.85	0	0.145724	4.27745	-6.32029	-9.21313E-06	0	-1
1	9002	5.01315	0.0351352	5.22716E-06	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	4.69694E-06	74.1029	1001.94	0.847947	0.0351353	183.764	0	0.144325	4.26162	-6.29034	-9.15048E-06	0	-1
1	9009	5.00825	0.0349687	-2.34622E-05	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-2.11857E-05	73.6002	995.177	0.847947	0.034969	180.919	0	0.136314	4.33178	-6.65846	-1.05713E-05	0	-1
1	9016	5.00822	0.03482	-2.16135E-08	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-1.90421E-08	73.2051	989.814	0.847947	0.0348203	177.278	0	0.130439	4.31497	-6.4713	-9.7865E-06	0	-1
1	9023	5.00822	0.0260147	-1.92066E-11	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-1.7123E-11	72.816	984.568	0.847947	0.0260431	172.676	0	0.127066	4.29864	-6.28622	-9.00262E-06	0	-1
1	9030	5.00822	0.0175012	-1.84213E-14	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-1.66449E-14	72.4373	979.466	0.847947	0.0175138	167.272	0	0.125295	4.28297	-6.10707	-8.23932E-06	0	-1
1	9037	5.00506	0.0165806	-0.000125914	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-0.00010794	72.2336	976.737	0.847947	0.016568	162.295	0	0.134306	3.5603	-1.39799	0.000010511	0	-1
1	9044	5.00495	0.0202576	-1.10261E-07	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-9.53781E-08	72.1979	976.005	0.847947	0.0202477	157.055	0	0.129177	3.55507	-0.830933	1.31368E-05	0	-1
1	9051	5.00495	0.0233218	-9.70662E-11	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-8.43839E-11	72.1557	974.947	0.847947	0.0233139	150.53	0	0.125516	3.55037	-0.365366	1.52921E-05	0	-1
1	9058	5.00495	0.0258891	-8.24589E-14	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-7.18008E-14	72.1084	973.703	0.847947	0.0258823	143.059	0	0.123001	3.54608	0.0250926	1.70996E-05	0	-1
1	9065	5.00312	0.0282761	-0.00307503	14.8	1.17019	3.7996	3.48123	0.839444	7.31869	-0.00270133	72.1023	973.115	0.847947	0.0282678	136.641	0	0.184068	2.46242	7.19787	4.58646E-05	0	-1
1	9072	4.99628	0.0311606	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-0.000854931	72.5342	978.353	0.847947	0.031152	134.264	0	0.157579	2.46571	8.15882	5.03245E-05	0	-1
1	9079	4.99021	0.0337454	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-0.000854931	72.9619	983.203	0.847947	0.0337379	129.26	0	0.138732	2.46972	8.96834	5.40966E-05	0	-1
1	9086	4.98431	0.0359305	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-0.000854931	73.3645	987.567	0.847947	0.0359243	122.86	0	0.126054	2.47409	9.6129	5.71117E-05	0	-1
1	9093	4.97824	0.0378913	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-0.000854931	73.7682	991.812	0.847947	0.0378852	115.325	0	0.117025	2.47899	10.1598	5.96801E-05	0	-1
1	9100	4.95735	0.0399782	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-0.00348745	74.4595	999.924	0.847947	0.0399702	109.857	0	0.134569	2.15767	12.8947	7.10646E-05	0	-1
1	9107	4.93347	0.0418527	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-0.00348745	75.1957	1008.61	0.847947	0.0418454	104.114	0	0.121094	2.16389	13.5547	7.41587E-05	0	-1
1	9114	4.90908	0.043545	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-0.00348745	75.9417	1017.34	0.847947	0.0435392	97.6223	0	0.111604	2.17057	14.1205	7.68229E-05	0	-1
1	9121	4.88418	0.0450674	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-0.00348745	76.6973	1026.15	0.847947	0.045062	90.8196	0	0.105024	2.17766	14.6027	7.91041E-05	0	-1
1	9128	4.86003	0.0466048	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	77.4378	1034.92	0.847947	0.0465979	85.3753	0	0.112687	1.84672	16.7812	8.78034E-05	0	-1
1	9135	4.83637	0.0483563	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	78.1719	1043.84	0.847947	0.0483501	81.4064	0	0.109147	1.85398	17.3905	9.06905E-05	0	-1
1	9142	4.81209	0.0500356	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	78.9185	1052.88	0.847947	0.05003	77.2307	0	0.106727	1.86166	17.9103	9.31621E-05	0	-1
1	9149	4.7886	0.0515049	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	79.6353	1061.56	0.847947	0.051499	73.5262	0	0.105201	1.86925	18.3257	9.51449E-05	0	-1
1	9156	4.76439	0.0526719	-0.00342078	12.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	80.3665	1070.29	0.847947	0.0526695	69.7131	0	0.0652987	2.14739	16.9055	8.96752E-05	0	-1
1	9163	4.74031	0.053382	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	81.0893	1078.71	0.847947	0.0533795	66.0787	0	0.0777281	2.15536	17.0079	9.02261E-05	0	-1
1	9170	4.71642	0.0540123	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	81.8093	1087.18	0.847947	0.0540104	64.0205	0	0.0866429	2.16328	17.0969	9.07049E-05	0	-1
1	9177	4.69257	0.0545763	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	82.529	1095.7	0.847947	0.0545744	63.492	0	0.0931279	2.17116	17.1731	0.000091117	0	-1
1	9184	4.66899	0.0550775	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	83.2428	1104.22	0.847947	0.055076	64.4541	0	0.0977472	2.17895	17.2344	9.14536E-05	0	-1
1	9191	4.63178	0.0548044	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	84.1444	1114.88	0.847947	0.0548055	65.3954	0	0.0627873	2.58614	14.4991	8.04249E-05	0	-1
1	9198	4.59358	0.0545154	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	85.0705	1125.98	0.847947	0.0545162	68.1609	0	0.0836516	2.59328	14.4011	8.00534E-05	0	-1
1	9205	4.55472	0.054267	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	86.0222	1137.55	0.847947	0.0542676	72.7274	0	0.0979907	2.60044	14.3225	7.97551E-05	0	-1
1	9212	4.51705	0.0540645	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	86.9531	1149.03	0.847947	0.0540651	78.6534	0	0.107441	2.60728	14.2568	7.95038E-05	0	-1
1	9219	4.47864	0.0530066	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	87.8973	1160.17	0.847947	0.05301	84.1233	0	0.0572236	3.32943	9.3033	5.94943E-05	0	-1
1	9226	4.43901	0.0516244	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	88.8817	1171.81	0.847947	0.0516277	90.6017	0	0.0907642	3.33332	8.93863	5.78877E-05	0	-1
1	9233	4.40061	0.0504947	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	89.8501	1183.73	0.847947	0.0504971	98.4656	0	0.112275	3.33682	8.67408	0.000056718	0	-1
1	9240	4.36102	0.0495124	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	90.8609	1196.69	0.847947	0.0495148	107.85	0	0.125559	3.34019	8.44899	5.57114E-05	0	-1
1	9247	4.33044	0.0482879	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-0.000431102	91.603	1206.57	0.847947	0.0482941	116.917	0	0.105199	4.46699	1.37862	2.77372E-05	0	-1
1	9254	4.32742	0.0458097	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-0.000431102	91.4643	1205.88	0.847947	0.045814	124.211	0	0.132959	4.46136	0.167969	2.20966E-05	0	-1
1	9261	4.32436	0.0437714	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-0.000431102	91.3459	1206.5	0.847947	0.0437753	132.883	0	0.147532	4.45447	-0.777856	1.76594E-05	0	-1
1	9268	4.32135	0.0421523	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-0.000431102	91.2452	1207.54	0.847947	0.0421555	142.04	0	0.153536	4.44683	-1.50362	0.00001423	0	-1
1	9275	4.31836	0.0408391	-0.000431102	22.6	3.08648	9.69923	7.04385	0.84011	7.75743	-0.000431102	91.1568	1208.75	0.847947	0.0408413	151.464	0	0.154743	4.43853	-2.07886	1.14919E-05	0	-1
1	9282	4.36063	0.0402834	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	0.00768982	89.8933	1194.94	0.847947	0.0402845	159.843	0	0.163974	4.03273	-0.313989	1.79006E-05	0	-1
1	9289	4.41399	0.0398723	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	0.00768982	88.3996	1177.68	0.847947	0.0398731	167.106	0	0.166154	4.0269	-0.863573	1.52972E-05	0	-1
1	9296	4.46794	0.0395288	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	0.00768982	86.9572	1160.77	0.847947	0.0395296	173.834	0	0.165807	4.02051	-1.32602	1.30939E-05	0	-1
1	9303	4.52159	0.0392455	0.00768982	21.2	5.35855	17.4005	4.35212	0.8409	8.27762	0.00768982	85.585	1144.47	0.847947	0.0392461	179.787	0	0.164257	4.01376	-1.71168	1.12464E-05	0	-1
1	9310	4.58143	0.0385205	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	0.00932585	84.077	1126.07	0.847947	0.0385229	183.89	0	0.160204	4.67572	-6.27741	-7.1027E-06	0	-1
1	9317	4.64655	0.0375077	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	0.00932585	82.4821	1106.5	0.847947	0.0375099	186.605	0	0.159542	4.65815	-6.9264	-1.02357E-05	0	-1
1	9324	4.71128	0.0366919	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	0.00932585	80.9747	1088.07	0.847947	0.0366934	188.679	0	0.157785	4.63921	-7.40493	-1.25772E-05	0	-1
1	9331	4.77741	0.0360159	0.00932585	23.5	6.38415	20.0621	4.35212	0.841257	8.51243	0.00932585	79.5102	1070.11	0.847947	0.0360174	189.936	0	0.155558	4.61875	-7.7631	-1.43618E-05	0	-1
1	9338	4.84101	0.0355057	0.00769348	22.6009	5.57183	17.5094	4.35212	0.840974	8.32645	0.00769348	78.1675	1053.54	0.847947	0.0355059	190.294	0	0.153108	4.34381	-6.48546	-9.6579E-06	0	-1
1	9345	4.8944	0.0353969	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	0.00758373	77.1299	1040.75	0.847947	0.0353971	190.487	0	0.150165	4.31117	-6.3677	-9.26577E-06	0	-1
1	9352	4.94737	0.0353026	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	0.00758373	76.1368	1028.27	0.847947	0.0353028	189.442	0	0.147964	4.29529	-6.34809	-9.25406E-06	0	-1
1	9359	5.00084	0.0352186	0.00758373	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	0.00758373	75.1702	1015.96	0.847947	0.0352188	187.251	0	0.146305	4.2793	-6.32454	-9.22288E-06	0	-1
1	9366	5.01314	0.0351449	1.45038E-05	22.6	5.57102	17.5069	4.35212	0.840974	8.32626	1.29951E-05	74.2413	1004.01	0.847947	0.035145	184.235	0	0.144886	4.26348	-6.29693	-9.17124E-06	0	-1
1	9373	5.00828	0.0349917	-6.42044E-05	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-5.77257E-05	73.6618	996.291	0.847947	0.0349921	181.351	0	0.137805	4.33376	-6.68613	-0.000010688	0	-1
1	9380	5.00822	0.0348399	-6.01754E-08	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-5.31175E-08	73.2671	990.922	0.847947	0.0348403	177.869	0	0.131437	4.31694	-6.49891	-9.9043E-06	0	-1
1	9387	5.00822	0.0277872	-5.30205E-11	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-4.6392E-11	72.8755	985.637	0.847947	0.0278236	173.381	0	0.127737	4.30047	-6.31248	-9.11562E-06	0	-1
1	9394	5.00822	0.018368	-5.12839E-14	22.9	3.60496	11.7062	3.48123	0.84029	7.87613	-4.50666E-14	72.4962	980.524	0.847947	0.0183852	168.098	0	0.125768	4.28474	-6.13342	-8.35356E-06	0	-1
1	9401	5.00523	0.0160219	-0.000319535	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-0.000282453	72.2422	977.12	0.847947	0.0160116	162.874	0	0.1352	3.56068	-1.48555	1.01038E-05	0	-1
1	9408	5.00495	0.0197894	-2.83605E-07	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-2.51139E-07	72.2077	976.45	0.847947	0.0197809	157.861	0	0.12989	3.55537	-0.902998	1.28015E-05	0	-1
1	9415	5.00495	0.0229368	-2.55117E-10	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-2.20315E-10	72.1662	975.422	0.847947	0.0229283	151.478	0	0.126078	3.55059	-0.424468	0.000015017	0	-1
1	9422	5.00495	0.0255169	-2.44996E-13	20.2	2.68282	8.43074	3.48123	0.83997	7.66501	-2.17462E-13	72.1204	974.222	0.847947	0.025511	144.274	0	0.123492	3.54633	-0.0323109	1.68324E-05	0	-1
1	9429	5.00495	0.0277911	-1.63469E-15	14.8054	2.68282	8.43074	3.48123	0.83997	7.66501	-1.63469E-15	72.0734	973.002	0.847947	0.027787	136.767	0	0.184998	2.49144	6.86008	4.44165E-05	0	-1
1	9436	4.99699	0.0308377	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-0.000854931	72.4876	978.071	0.847947	0.0308269	134.7	0	0.15963	2.46501	8.05337	4.98313E-05	0	-1
1	9443	4.99109	0.0333923	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-0.000854931	72.9047	982.835	0.847947	0.0333837	130.106	0	0.140669	2.46883	8.86035	5.35902E-05	0	-1
1	9450	4.98504	0.0356783	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-0.000854931	73.3197	987.356	0.847947	0.0356709	123.706	0	0.127167	2.47326	9.53996	5.67681E-05	0	-1
1	9457	4.97915	0.0376158	-0.000854931	14.8	1.16868	3.79497	3.48123	0.839443	7.31835	-0.000854931	73.7126	991.501	0.847947	0.0376091	116.492	0	0.118078	2.47797	10.0844	5.93239E-05	0	-1
1	9464	4.96099	0.0396731	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-0.00348745	74.3513	998.902	0.847947	0.0396661	110.632	0	0.13659	2.15654	12.7845	7.05465E-05	0	-1
1	9471	4.93639	0.0416368	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-0.00348745	75.1106	1007.87	0.847947	0.0416298	104.847	0	0.122166	2.16289	13.4806	7.38084E-05	0	-1
1	9478	4.91204	0.0433516	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-0.00348745	75.856	1016.6	0.847947	0.0433462	98.4163	0	0.112375	2.16952	14.0575	7.65241E-05	0	-1
1	9485	4.88775	0.0448622	-0.00348745	12.7	0.340019	1.06851	4.21594	0.839155	7.12863	-0.00348745	76.5938	1025.21	0.847947	0.0448568	91.7805	0	0.105702	2.17641	14.5392	7.88016E-05	0	-1
1	9492	4.86394	0.0463044	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	77.3195	1033.74	0.847947	0.0462956	85.978	0	0.11316	1.84536	16.6697	8.72745E-05	0	-1
1	9499	4.83952	0.0481306	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	78.0789	1042.98	0.847947	0.0481244	81.946	0	0.109337	1.85282	17.316	9.03354E-05	0	-1
1	9506	4.81593	0.0497811	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	78.8045	1051.77	0.847947	0.0497744	77.8755	0	0.106879	1.86024	17.8345	9.27998E-05	0	-1
1	9513	4.79178	0.0513164	-0.00342078	10.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	79.543	1060.71	0.847947	0.0513105	73.9907	0	0.105227	1.86804	18.2744	9.48983E-05	0	-1
1	9520	4.76814	0.0525542	-0.00342078	12.2	0.371138	1.1663	4.21594	0.839166	7.13575	-0.00342078	80.2595	1069.32	0.847947	0.0525519	70.4145	0	0.0635558	2.14594	16.8881	0.000089582	0	-1
1	9527	4.74404	0.0532775	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	80.9819	1077.73	0.847947	0.0532752	66.5319	0	0.0764417	2.15393	16.9924	9.01432E-05	0	-1
1	9534	4.71997	0.0539232	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	81.7064	1086.23	0.847947	0.0539209	64.2266	0	0.08569	2.1619	17.084	9.06353E-05	0	-1
1	9541	4.69619	0.0544949	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	82.4245	1094.73	0.847947	0.054493	63.4734	0	0.092356	2.16977	17.1621	9.10567E-05	0	-1
1	9548	4.67191	0.0550184	-0.00341902	12.2	0.321445	1.11837	4.21594	0.839149	7.12438	-0.00341902	83.159	1103.48	0.847947	0.0550168	64.2562	0	0.0972512	2.17779	17.2274	9.14142E-05	0	-1
1	9555	4.63732	0.0548492	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	84.016	1113.63	0.847947	0.0548502	65.1509	0	0.0597659	2.58485	14.5147	8.04846E-05	0	-1
1	9562	4.59898	0.0545525	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	84.9436	1124.72	0.847947	0.0545532	67.6611	0	0.0815134	2.59204	14.4126	8.00956E-05	0	-1
1	9569	4.5608	0.0543022	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	85.8765	1136.04	0.847947	0.054303	71.9011	0	0.0961845	2.59908	14.3333	7.97949E-05	0	-1
1	9576	4.52241	0.0540904	-0.0054598	14.7	0.739352	2.32341	7.04385	0.839294	7.22005	-0.0054598	86.8246	1147.71	0.847947	0.054091	77.7254	0	0.106222	2.60607	14.2654	0.000079535	0	-1
1	9583	4.48401	0.0532124	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	87.7692	1158.97	0.847947	0.0532167	83.398	0	0.0524978	3.32856	9.3626	5.97563E-05	0	-1
1	9590	4.44528	0.051827	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	88.73	1170.26	0.847947	0.05183	89.4589	0	0.0865568	3.33242	8.98788	5.81038E-05	0	-1
1	9597	4.40588	0.0506381	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	89.7212	1182.39	0.847947	0.0506409	97.3081	0	0.109728	3.33605	8.70667	5.68608E-05	0	-1
1	9604	4.36719	0.0496539	-0.00556375	18.3	0.658633	2.13874	7.04385	0.839266	7.20157	-0.00556375	90.7076	1194.97	0.847947	0.0496563	106.316	0	0.123587	3.33938	8.48203	5.58576E-05	0	-1
