dTime	dValue	-1
837	18.3	-1
838	18.3	-1
839	18.3	-1
840	18.3	-1
841	18.3	-1
842	18.3	-1
843	18.3	-1
844	18.3	-1
845	18.3	-1
846	18.3	-1
847	18.3	-1
848	18.3	-1
849	18.3	-1
850	18.3	-1
851	22.6	-1
852	22.6	-1
853	22.6	-1
854	22.6	-1
855	22.6	-1
856	22.6	-1
857	22.6	-1
858	22.6	-1
859	22.6	-1
860	22.6	-1
861	22.6	-1
862	22.6	-1
863	22.6	-1
864	22.6	-1
865	22.6	-1
866	22.6	-1
867	22.6	-1
868	22.6	-1
869	22.6	-1
870	22.6	-1
871	22.6	-1
872	22.6	-1
873	22.6	-1
874	22.6	-1
875	22.6	-1
876	22.6	-1
877	22.6	-1
878	22.6	-1
879	22.6	-1
880	22.6	-1
881	21.2	-1
882	21.2	-1
883	21.2	-1
884	21.2	-1
885	21.2	-1
886	21.2	-1
887	21.2	-1
888	21.2	-1
889	21.2	-1
890	21.2	-1
891	21.2	-1
892	21.2	-1
893	21.2	-1
894	21.2	-1
895	21.2	-1
896	21.2	-1
897	21.2	-1
898	21.2	-1
899	21.2	-1
900	21.2	-1
901	21.2	-1
902	21.2	-1
903	21.2	-1
904	21.2	-1
905	21.2	-1
906	21.2	-1
907	21.2	-1
908	21.2	-1
909	21.2	-1
910	21.2	-1
911	21.2	-1
912	23.5	-1
913	23.5	-1
914	23.5	-1
915	23.5	-1
916	23.5	-1
917	23.5	-1
918	23.5	-1
919	23.5	-1
920	23.5	-1
921	23.5	-1
922	23.5	-1
923	23.5	-1
924	23.5	-1
925	23.5	-1
926	23.5	-1
927	23.5	-1
928	23.5	-1
929	23.5	-1
930	23.5	-1
931	23.5	-1
932	23.5	-1
933	23.5	-1
934	23.5	-1
935	23.5	-1
936	23.5	-1
937	23.5	-1
938	23.5	-1
939	23.5	-1
940	23.5	-1
941	23.5	-1
942	23.5	-1
943	22.6	-1
944	22.6	-1
945	22.6	-1
946	22.6	-1
947	22.6	-1
948	22.6	-1
949	22.6	-1
950	22.6	-1
951	22.6	-1
952	22.6	-1
953	22.6	-1
954	22.6	-1
955	22.6	-1
956	22.6	-1
957	22.6	-1
958	22.6	-1
959	22.6	-1
960	22.6	-1
961	22.6	-1
962	22.6	-1
963	22.6	-1
964	22.6	-1
965	22.6	-1
966	22.6	-1
967	22.6	-1
968	22.6	-1
969	22.6	-1
970	22.6	-1
971	22.6	-1
972	22.6	-1
973	22.9	-1
974	22.9	-1
975	22.9	-1
976	22.9	-1
977	22.9	-1
978	22.9	-1
979	22.9	-1
980	22.9	-1
981	22.9	-1
982	22.9	-1
983	22.9	-1
984	22.9	-1
985	22.9	-1
986	22.9	-1
987	22.9	-1
988	22.9	-1
989	22.9	-1
990	22.9	-1
991	22.9	-1
992	22.9	-1
993	22.9	-1
994	22.9	-1
995	22.9	-1
996	22.9	-1
997	22.9	-1
998	22.9	-1
999	22.9	-1
1000	22.9	-1
1001	22.9	-1
1002	22.9	-1
1003	22.9	-1
1004	20.2	-1
1005	20.2	-1
1006	20.2	-1
1007	20.2	-1
1008	20.2	-1
1009	20.2	-1
1010	20.2	-1
1011	20.2	-1
1012	20.2	-1
1013	20.2	-1
1014	20.2	-1
1015	20.2	-1
1016	20.2	-1
1017	20.2	-1
1018	20.2	-1
1019	20.2	-1
1020	20.2	-1
1021	20.2	-1
1022	20.2	-1
1023	20.2	-1
1024	20.2	-1
1025	20.2	-1
1026	20.2	-1
1027	20.2	-1
1028	20.2	-1
1029	20.2	-1
1030	20.2	-1
1031	20.2	-1
1032	20.2	-1
1033	20.2	-1
1034	14.8	-1
1035	14.8	-1
1036	14.8	-1
1037	14.8	-1
1038	14.8	-1
1039	14.8	-1
1040	14.8	-1
1041	14.8	-1
1042	14.8	-1
1043	14.8	-1
1044	14.8	-1
1045	14.8	-1
1046	14.8	-1
1047	14.8	-1
1048	14.8	-1
1049	14.8	-1
1050	14.8	-1
1051	14.8	-1
1052	14.8	-1
1053	14.8	-1
1054	14.8	-1
1055	14.8	-1
1056	14.8	-1
1057	14.8	-1
1058	14.8	-1
1059	14.8	-1
1060	14.8	-1
1061	14.8	-1
1062	14.8	-1
1063	14.8	-1
1064	14.8	-1
1065	12.7	-1
1066	12.7	-1
1067	12.7	-1
1068	12.7	-1
1069	12.7	-1
1070	12.7	-1
1071	12.7	-1
1072	12.7	-1
1073	12.7	-1
1074	12.7	-1
1075	12.7	-1
1076	12.7	-1
1077	12.7	-1
1078	12.7	-1
1079	12.7	-1
1080	12.7	-1
1081	12.7	-1
1082	12.7	-1
1083	12.7	-1
1084	12.7	-1
1085	12.7	-1
1086	12.7	-1
1087	12.7	-1
1088	12.7	-1
1089	12.7	-1
1090	12.7	-1
1091	12.7	-1
1092	12.7	-1
1093	12.7	-1
1094	12.7	-1
1095	12.7	-1
1096	10.2	-1
1097	10.2	-1
1098	10.2	-1
1099	10.2	-1
1100	10.2	-1
1101	10.2	-1
1102	10.2	-1
1103	10.2	-1
1104	10.2	-1
1105	10.2	-1
1106	10.2	-1
1107	10.2	-1
1108	10.2	-1
1109	10.2	-1
1110	10.2	-1
1111	10.2	-1
1112	10.2	-1
1113	10.2	-1
1114	10.2	-1
1115	10.2	-1
1116	10.2	-1
1117	10.2	-1
1118	10.2	-1
1119	10.2	-1
1120	10.2	-1
1121	10.2	-1
1122	10.2	-1
1123	10.2	-1
1124	12.2	-1
1125	12.2	-1
1126	12.2	-1
1127	12.2	-1
1128	12.2	-1
1129	12.2	-1
1130	12.2	-1
1131	12.2	-1
1132	12.2	-1
1133	12.2	-1
1134	12.2	-1
1135	12.2	-1
1136	12.2	-1
1137	12.2	-1
1138	12.2	-1
1139	12.2	-1
1140	12.2	-1
1141	12.2	-1
1142	12.2	-1
1143	12.2	-1
1144	12.2	-1
1145	12.2	-1
1146	12.2	-1
1147	12.2	-1
1148	12.2	-1
1149	12.2	-1
1150	12.2	-1
1151	12.2	-1
1152	12.2	-1
1153	12.2	-1
1154	12.2	-1
1155	14.7	-1
1156	14.7	-1
1157	14.7	-1
1158	14.7	-1
1159	14.7	-1
1160	14.7	-1
1161	14.7	-1
1162	14.7	-1
